GeneID	GSM2476152	GSM2476153	GSM2476154	GSM2476155	GSM2476156	GSM2476157	GSM2476158	GSM2476159	GSM2476160	GSM2476161	GSM2476162
105377374	0.2053	0.0932	0	0.1179	0.008639	0	0.008508	0	0.03047	0.008366	0.0296
817	6.882	13.21	7.514	12.1	4.329	3.813	3.655	5.309	9.079	6.027	16.66
105377375	0.2308	0.1625	0.09821	0.7259	0	1.31	0.03626	0.006082	0.1793	0.09509	0.1382
79642	3.493	14.94	9.062	3.336	4.755	6.036	1.696	4.489	4.684	5.93	10.27
107986305	0.0866	0.5663	0.2625	0.2477	0.2799	0.2912	0.08615	0.2774	0.3702	0.2372	0.3083
105377376	0	0	0	0	0	0.1678	0	0	0	0	0
107986235	0.02955	0.02928	0	0	0	0	0.0294	0	0.03008	0.02891	0
105377378	0.1007	4.316	0.8906	1.286	0	0.1245	1.929	0.02521	2.204	0.2956	0.523
105377379	0.02828	0	0	0	0	0	0	0	0	0	0.02796
105377380	0	0	0	0	0.01574	0	0	0	0	0.01525	0
7368	0.4565	6.35	2.654	2.141	1.78	1.47	0.2944	0.00689	0.5324	2.686	1.5
693162	0	0	0	0	0	0	0	0	0	0	0
105377382	0	0	0.01369	0.005534	0	0.005359	0	0	0	0	0
64579	0	0.00887	0.009046	0	0	0	0	0	0	0.02336	0.005902
105377383	0	0	0	0	0	0	0	0	0	0	0
100302290	0	0	0	0	0	0	0	0	0	0	0
105377384	0	0	0	0	0	0	0	0	0	0.01463	0
105377385	0	0	0	0	0	0	0	0	0	0	0
107986306	0	0	0	0	0	0	0	0	0	0	0
105377387	0	0	0	0	0	0	0	0	0	0	0
105377388	0	0.008917	0.009094	0.01839	0.009092	0	0.02686	0.00901	0.05039	0.01321	0.02225
133022	0.5347	3.274	2.95	1.409	1.469	0.7615	1.479	1.809	3.428	2.312	2.39
105377389	0	0.2333	0	0.03006	0	0.4658	0.2928	0.3241	0.3595	0.05759	0
105377390	0	0.5715	0.03238	0	0	0.7925	0.4463	0.1604	0.8481	0.03135	0.03169
103689918	0	0.04996	0	0	0	0	0	0	0	0	0
102723914	0	0	0.006444	0	0.006442	0	0	0	0	0	0
105377391	0	0	0	0	0	0	0	0	0	0	0
9348	0.001591	0.1892	0.1688	0.04225	0.01768	0.01731	0.0839	0.01115	0.5928	0.2366	0.3698
107986307	0.04593	0.2275	0.1856	0.09382	0.09279	0.04543	0.09138	0	0.7012	0.3145	0.545
105377392	0	0.1236	0	0	0	0.04115	1.2	0.2499	0.04234	0.0407	0.04114
100093630	25.9	80.78	70.55	51.01	26.72	51.23	81.46	43.35	82.99	53.57	55.23
677809	3.798	1.963	7.008	3.71	2.002	4.737	6.242	1.488	5.379	2.423	1.796
8492	0.9463	30.84	7.127	1.679	5.583	8.14	3.248	3.382	9.536	9.364	16.49
105379403	0	0	0	0	0	0.01483	0	0	0	0	0
645455	9.371	3.872	3.505	3.299	4.874	3.885	1.924	3.593	2.983	6.066	4.239
729218	0.6875	1.538	2.962	1.687	1.452	1.502	1.592	1.347	2.171	0.6111	2.025
101929741	0.01396	0.04148	0.0282	0.07127	0.05639	0	0.06942	0.01397	0.2841	0.02731	0.0276
57721	2.805	5.408	4.089	4.344	4.163	3.033	3.346	2.805	3.64	2.703	3.064
9871	21.36	37.51	47.58	23.62	16.45	25.02	24.64	47.25	24.85	46.05	34.74
171024	0.08194	0.3554	0.1298	0.1097	0.03579	0.1577	0.1013	0.276	0.1409	0.3141	0.1161
105377393	0.01264	0.01252	0	0	0	0.0125	0	0.03795	0.02572	0	0.0125
105377394	0	0	0	0.01093	0	0.01059	0	0	0	0	0
102723967	0	0	0	0	0	0	0	0	0	0	0
105377395	0	0	0	0	0.004233	0	0	0	0	0	0
51778	0.03895	0.04502	0.0328	0.01989	0	0.006421	0.02583	0	0.01982	0	0.00642
105379404	0.04033	0.1066	0.08151	0.0412	0.01358	0.0266	0	0	0.02737	0	0.02659
101929762	0.06785	0.2241	0.02285	0.05775	0.03427	0.1007	0.03375	0.02264	0.01151	0	0.02237
54532	3.204	13.52	3.073	6.128	3.439	6.703	3.328	3.441	3.565	1.447	3.206
401152	12.59	54.98	40.77	37.16	12.59	20.36	43.17	24.44	36.34	37.31	32.86
2169	0	0	0	0	0	0	0	0	0	0	0
107986193	0	0.02206	0.09	0.06823	0.04499	0.04405	0.1551	0.04458	0.09066	0.04357	0.02202
401149	0.5343	0.6139	1.193	0.7291	0.6758	0.5951	1.005	0.7372	1.97	0.5271	0.9857
107983979	0.3005	0.2404	0.5254	0.4131	0.572	0.2286	0.5518	0.4512	0.7763	0.2035	0.3428
101926918	0.2765	0.8901	0.6052	0.3294	0.4189	0.1595	0.8709	0.3229	1.032	0.2705	0.5012
645513	2.745	4.09	3.024	3.879	5.567	3.042	2.957	3.265	5.421	6.765	6.777
8654	0.5436	5.184	3.173	1.887	0.8592	0.7577	1.023	2.089	6.137	18.88	15.58
105377396	0	0.02827	0	0	0	0	0	0	0	0	0
105377397	0	0	0	0	0	0	0	0	0	0	0
101927007	0	0	0	0	0	0	0	0	0	0	0
100996694	0	0	0	0	0	0	0	0	0	0	0
4085	14.17	16.56	6.9	4.451	17.21	15.68	7.86	9.604	5.451	7.053	10.87
11107	0.2765	1.354	1.245	0.8848	0.5958	0.3525	0.8037	0.8119	1.323	0.8114	1.151
105377399	0.0495	0.2844	0.12	0.07078	0.04	0.06855	0.08864	0.1586	0.2721	0.07748	0.02937
79625	0.06397	3.04	1.346	0.06067	0.2931	0.3841	0.006818	0.1395	1.139	0.5587	0.418
105377400	0	0	0	0	0	0	0	0	0	0	0
79931	3.04	0.1138	0.1161	0.009778	0.3095	0.09469	0.2333	0.1054	0.08283	0.06088	0.05207
84109	0.03854	0	0	0	0	0	0.01643	0.01102	0	0	0.02178
107986309	0	0	0	0	0	0	0	0	0	0	0
107986310	0	0	0	0	0	0	0	0	0	0	0
105377401	0	0	0	0	0	0	0	0	0	0	0
105377402	0	0	0	0.005356	0	0	0	0	0	0.00513	0.005186
308	185.8	287	274.9	156.1	197.2	218.9	197.9	174.6	280.3	208.8	195.6
132332	0	0.3884	0.01554	0.03141	0.007766	0.09885	0.007648	0.06157	3.435	0	0.09123
100192379	0	0.106	0	0.009934	0	0.009621	0	0.009738	0.5742	0	0.01924
5393	16.89	39.81	9.723	19.47	32.38	19.12	12.92	11.04	16.88	12.05	12.99
890	28.15	27.68	14.6	6.705	53.64	34.45	18.99	22.9	19.52	17.47	28.01
55212	1.884	7.271	4.323	4.001	3.323	2.982	3.194	2.733	3.446	3.166	3.366
7222	0.005078	0.3522	0.1231	0.005186	0.3463	0.1532	0	0.0305	0.3592	0.02732	0.1758
102724158	0	0.3178	0	0	0.0926	0	0	0	0.1866	0	0
112268469	0.3457	0.5545	0.5822	0.8407	0.316	0.4559	1.146	0.6922	0.3184	0.4993	0.6838
84162	1.884	7.069	6.049	4.375	2.483	3.252	4.552	4.789	6.66	4.36	5.937
132612	0	0	0	0	0	0	0	0	0	0	0
3558	0	0	0	0	0	0	0	0	0	0	0
59067	0	0	0	0	0	0	0	0	0	0	0
100996941	0.005772	0	0	0.005895	0	0	0	0	0	0.005646	0.005708
166379	1.175	1.734	2.24	2.48	1.034	1.3	2.223	2.498	3.02	1.22	2.18
729338	0.7566	1.329	0.7645	0.6674	0.4169	0.6803	0.479	0.5509	0.21	0.3365	0
2247	11.44	9.012	7.766	4.892	1.8	2.125	12.24	6.46	9.604	3.895	8.156
11162	7.056	9.141	7.38	3.5	2.898	2.914	8.222	5.309	7.766	3.868	5.751
166378	0.3292	0.5615	0.3053	0.4519	0.5637	0.5259	0.3402	0.3136	0.2678	0.1817	0.3224
105377404	0.3047	0.6037	0.3958	0.1778	0.1759	0.04305	0.0866	0	0.2215	0.08516	0.04304
10252	3.008	1.873	5.39	1.448	3.07	1.67	1.118	7.811	0.9997	1.345	1.979
100189197	0	0	0	0	0	0	0	0	0	0	0
107986311	0	0	0	0	0	0	0	0	0	0.01016	0
105377405	0	0	0	0	0	0	0	0	0	0	0
285419	0	0	0	0	0.00638	0.006247	0.01257	0	0	0	0
105377407	0.00759	0	0	0	0	0	0.007551	0	0	0.007426	0
105377406	0	0	0	0.002629	0	0	0	0	0	0.002518	0
105377408	0	0	0	0.07725	0	0	0.03762	0	0	0.111	0
101927087	0.02443	0.0363	0.3579	0.499	0	0.06041	0.2552	0.01223	0	0.1195	0.0604
57182	5.46	9.979	7.352	5.29	4.167	5.446	3.917	5.212	4.022	4.318	5.637
79633	1.619	1.65	1.718	2.616	0.652	1.663	4.206	2.16	5.321	5.139	4.466
100302267	0	0	0	0	0	0	0	0	0	0	0
101927109	0	0	0	0	0	0	0	0	0	0	0
105377409	0	0	0	0	0.02342	0	0	0	0	0	0
105377410	0	0	0	0	0	0	0	0	0	0	0
105377411	0.1579	0.5475	0.1596	0.2419	0.07975	0.07809	0.07854	0	0	0	0
102724210	0	0	0.006035	0	0	0.005907	0	0.005979	0.006079	0.05843	0.005906
107986312	0	0	0	0	0	0	0	0.02952	0	0	0
105377412	0	0	0	0	0	0	0	0	0	0	0
105377413	0.01192	0.05902	0	0.09736	0.006018	0.02357	0.01185	0	0	0.01166	0.005892
27152	0.4664	0.7354	0.7342	0.9876	0.4396	0.6273	0.6903	0.4057	0.6556	0.7554	0.6806
83447	0	0.02257	0.01151	0.0349	0	0	0.01133	0	0	0.01114	0
105377414	0	0	0	0	0	0	0	0	0	0	0
22824	1.235	3.381	0.4016	3.262	1.603	1.904	2.425	0.5596	2.881	1.656	1.562
10733	5.128	9.005	3.602	3.24	11.11	8.403	4.481	4.434	2.973	3.335	8.303
256471	2.185	4.664	3.067	6.084	2.302	2.342	2.631	2.204	3.425	1.99	3.512
80167	0.498	1.122	1.558	0.9734	1.101	1.525	1.504	1.283	1.124	0.9992	1.13
55132	1.254	2.361	1.403	3.158	1.228	1.754	2.682	2.12	1.413	1.38	1.774
10424	16.95	59.08	26.81	31.06	14.47	31.56	48.34	25.33	51.84	27.17	28.43
100507487	0.3031	0.528	0.4857	0.1174	0.09501	0.2894	2.36	0.136	1.17	0.3578	0.1033
101927259	0.01538	0.1066	0.01554	0	0	0	0.03059	0	0.0313	0.01504	0.0152
79960	3.547	6.18	3.914	5.344	5.007	5.204	4.26	2.696	5.353	3.374	6.874
132320	1.87	3.173	2.358	2.163	2.701	3.259	1.262	1.81	1.587	1.215	1.778
132321	0.3822	2.156	1.123	1.099	1.106	0.5871	1.391	0.5888	1.233	0.7212	0.8122
105377416	0	0	0	0	0	0	0	0	0	0	0
105377417	0	0	0	0	0	0	0	0	0	0	0
101927282	0	0	0	0	0	0	0	0	0	0	0
107986313	0	0	0	0	0	0	0	0	0	0	0
105377418	0	0	0	0	0	0	0	0	0	0	0
105377420	0	0	0	0	0	0	0	0	0	0	0
105377422	0	0	0	0	0	0	0	0	0	0	0
105377423	0	0	0	0	0	0	0	0	0	0	0
105377424	0	0	0	0	0	0	0	0	0	0	0
101927305	0	0	0	0	0	0	0	0.02311	0	0	0
105377425	0	0	0.01691	0	0.0169	0	0	0	0	0	0
105377428	0	0	0	0	0	0	0	0	0	0	0.03281
107986236	0	0	0	0	0	0	0	0	0	0	0.2161
104355285	0	0	0	0	0	0	0	0	0	0	0
105377431	0	0	0	0	0	0	0	0	0	0	0
105377432	0	0	0	0	0	0	0	0	0	0	0
101927359	0	0.2202	0.1084	0.1409	0.09289	0.0379	0.03049	0	0.0078	0.2324	0.2122
57575	0.7305	5.889	0.8435	7.169	0.3507	1.011	0.09322	0.03624	0.1431	0.6729	0.5433
132430	0.1195	0.6294	0.1284	0.1472	0.2471	0.2101	0.4056	0.05316	0.4343	0.3265	0.7277
105377434	0	0	0	0	0	0	0	0	0	0	0
105377436	0	0	0	0	0	0	0	0	0	0	0
105377438	0	0	0	0	0	0	0	0	0	0	0
105377437	0	0	0	0	0	0	0	0	0	0	0
105377439	0	0	0	0.1073	0	0	0	0	0	0	0
100507528	0	0	0	0	0	0	0	0	0	0	0
105377441	0.008695	0.008614	0	0	0	0	0.04325	0.05223	0.04425	0.008506	0
729307	0	0	0	0	0	0	0	0	0	0	0
105377442	0	0	0	0	0	0	0	0	0	0.03152	0.007964
54510	0.1704	1.031	1.271	0.02592	0.4908	0.04662	0.03607	3.576	14.29	1.22	2.93
105377443	0	0	0.01931	0	0	0	0	0	0	0.009348	0
101927414	0	0	0	0	0	0	0.003862	0	0	0	0
107986314	0	0	0.00695	0	0	0	0.02737	0.006886	0.007001	0.03365	0.02041
105377444	0	0	0	0	0	0	0	0	0	0	0
105377445	0	0	0	0	0	0	0.02091	0	0	0	0
107986315	0.004723	0	0	0	0	0	0.009397	0	0.02404	0	0
105377447	0.03021	0.0449	0	0.01543	0	0	0	0	0.09226	0	0
641365	0.1073	0.01063	0.02167	0.03286	0	0	0	0	0.05458	0	0
641364	0.9808	0.5756	6.914	2.45	0.6855	0.1747	0.3052	0.1582	0.175	0.2865	0.1287
23657	13.12	8.402	103.1	39.99	9.751	2.474	4.547	2.542	1.771	3.65	1.659
105377446	0	0	0	0	0	0	0	0	0	0.02406	0.01824
100874047	0	0	0	0	0	0	0	0	0	0	0
105377448	0	0	0	0	0	0	0	0	0	0	0.07586
25819	6.395	6.915	4.835	7.477	4.01	3.98	8.654	1.534	5.6	3.214	1.963
1998	3.516	6.697	5.092	5.868	6.517	5.404	4.76	4.862	7.239	4.309	6.866
105379412	0.01612	0	0	0.01646	0	0	0	0	0	0	0
84709	0.1944	2.696	0.03572	0.1444	0.125	0.6293	0.6329	4.724	4.551	0.06916	9.49
4717	13.04	20.8	16.14	35.64	12.29	13.83	19.49	16.44	16.91	18.63	18.01
80155	12.15	21.11	12.6	23.27	16.26	14.62	13.07	9.514	9.816	8.517	8.571
105377449	0.08848	0.2191	0.1788	0.2109	0.2383	0.2334	0.1614	0.08857	0.4503	0.1298	0.2625
107984036	0.128	0.3622	0.08311	0.336	0.1108	0.1175	0.3182	0.4026	0.3256	0.295	0.3344
83452	2.161	3.846	2.096	3.923	1.289	3	2.378	2.862	2.667	2.02	3.599
80854	7.948	16.57	13.43	22.52	9.396	19.36	10.21	12.65	10.93	12.68	10.14
105377451	0	0	0	0	0	0	0	0	0	0	0.02266
105377622	0	0	0	0.2283	0	0.013	0.006539	0.006581	0	0.135	0.013
101927490	0.01653	0	0	0.01688	0	0	0.01644	0	0	0	0
4258	1.696	3.789	3.281	1.643	1.407	3.235	2.552	1.196	2.996	3.827	3.597
55534	1.081	1.622	2.491	2.037	0.7759	2.357	0.3082	1.37	0.5887	0.3896	1.038
105377452	0	0	0	0	0	0	0	0	0	0.01221	0
101927516	0	0	0	0	0	0	0	0	0	0	0
60592	13.07	24.47	15.54	21.59	9.46	11.66	17.02	10.54	12.41	13.34	11.44
100129858	0.1502	0.68	0.2926	0.1862	0.5959	0.1803	0.6082	0.2147	0.2402	0.2098	0.1061
1047	15.51	40.93	37.23	0.02349	0.9215	16.88	36.31	5.096	14.47	4.934	25.28
152586	0	0.005708	0	0.01177	0	0	0.01146	0	0.005864	0	0
255520	1.85	3.419	4.904	3.463	2.871	3.051	2.951	2.609	4.181	3.167	3.171
7350	0.0185	0.04399	0.01122	0.0189	0.04112	0.03294	0.02577	0.003704	0.0226	0.0181	0.01098
23158	2.637	11.53	6.608	11.49	5.418	7.986	8.486	5.354	7.869	7.727	8.428
644962	0	0.01134	0.01157	0.05845	0	0.01132	0.01139	0	0.0233	0.02239	0
57484	0.08251	5.15	0.5021	0.3652	0.2093	0.4153	0.1788	1.964	1.627	4.694	1.869
27309	9.974	18.85	12.78	14.45	12.13	9.231	10.89	10.36	11.49	10.13	8.538
100507639	0	0.06273	0.02133	0.04311	0.04264	0.04175	0.06299	0.02113	1.203	0.02065	0
105377456	0	0	0	0	0	0	0	0	0	0	0
3600	0.0766	3.559	7.067	6.94	1.362	0.9698	4.923	3.044	11.85	3.32	2.72
8821	2.306	4.985	0.717	9.868	1.386	3.638	5.307	0.8065	3.274	0.5174	0.6422
101927613	0.008427	0	0	0	0	0	0	0	0.01715	0	0
105377457	0	0	0	0	0	0	0	0	0.003119	0	0
107986194	0.01085	0.01075	0.02194	0	0	0	0	0	0.05524	0.02124	0.02147
105377623	0.4376	0.4606	0.3316	0.4469	0.05525	0.2705	0.1904	0.3285	0.5567	0.1873	0.1893
84640	3.586	5.909	5.967	6.454	3.888	5.115	3.78	2.537	4.512	3.662	3.413
2549	0.188	0.9885	0.7941	0.7346	0.5949	0.7094	0.4068	0.5139	0.9295	0.5489	1.045
100423017	0	0	0	0	0	0	0	0	0	0	0
100128055	3.037	5.755	5.145	4.026	6.059	4.197	5.479	5.683	6.181	4.41	3.842
8467	13.31	20.58	18.97	17.98	21.5	14.02	17.2	13.91	22.49	16.86	12.77
441046	0	1.455	0	0.2444	0.08789	0.1076	0.1407	0.01089	0.4539	0.03192	0.2581
166752	0	0.003185	0	0.00985	0	0	0	0	0.003272	0	0.003179
105377458	0	0	0	0	0	0.01274	0	0	0.01311	0	0
105377459	0	0	0	0	0.01375	0	0.01354	0	0.097	0.06659	0.05385
2996	0.06506	0.3147	0.03093	0.07426	0.05799	0.07191	0.0571	0.06513	0.074	0.0599	0.06812
101927636	0	0	0	0	0	0	0	0	0.08449	0.03248	0.04925
2994	0	0	0	0	0	0	0.003784	0	0.01162	0	0
105377460	0	0	0	0	0	0.005878	0	0	0.03629	0.005814	0
2993	0	0	0	0	0	0	0.007562	0	0	0	0
107986317	0	0.00918	0	0	0	0.04888	0	0	0.02201	0.003022	0.006109
105377461	0	0	0.01142	0.01154	0	0	0	0	0	0.06634	0.01118
105377462	0	0	0	0	0	0	0	0	0	0	0
646576	1.663	28	1.39	0.03904	1.274	26.08	1.122	2.43	0.8753	4.132	8.655
64399	0.925	28.41	0.07477	0.002223	0.675	18.5	0.1061	0.6776	0.1883	1.101	2.488
10393	3.624	4.528	3.523	4.749	3.756	3.329	3.417	2.548	2.805	2.706	2.585
6059	43.06	55.4	41.3	62.86	51.8	47.87	33.89	21.66	28.32	22.75	19.3
54726	8.679	13.04	14.02	15.52	12.36	12.6	9.847	6.917	11.22	6.792	8.435
105377465	0	0	0	0	0	0	0	0	0	0	0
105377466	0	0	0	0	0	0	0	0	0	0	0
4086	4.095	4.247	8.166	4.751	3.699	2.897	3.021	3.05	3.792	2.764	4.181
101927659	0	0	0	0	0	0	0	0	0	0	0
104326058	3.314	4.51	8.022	4.575	3.752	2.521	2.753	2.99	3.633	2.565	4.502
285422	0	0	0	0	0	0	0	0	0	0	0
105377467	0	0	0	0	0.04186	0	0	0	0	0	0
166785	0.3777	0.4206	1.098	0.7954	0.4997	0.6777	0.6384	0.7529	1.266	1.694	0.9751
646603	1.056	1.619	2.132	1.444	0.9816	0.914	1.085	0.9622	1.178	1.021	0.995
152485	1.537	2.568	3.674	2.146	1.659	1.485	1.974	1.69	1.893	1.594	1.745
105377468	0	0	0.006744	0.006817	0.003371	0	0	0	0.003397	0.00653	0
105377469	0	0	0	0	0	0	0	0	0	0	0
100505545	0	0	0	0.01869	0	0	0	0	0	0	0
105377470	0	0	0	0	0	0	0	0	0	0	0
11157	2.892	4.39	4.303	4.151	4.215	2.937	3.923	2.71	2.246	2.003	1.905
345051	0.01641	0.01084	0.005528	0.02794	0.06632	0.005411	0.02177	0.005477	0.005569	0.005352	0.00541
84068	0.4837	1.014	1.276	0.7995	0.7412	0.7581	0.595	0.9047	0.4824	0.4684	0.4816
105377472	0	0	0	0.006742	0.01334	0.006529	0.01313	0	0.006719	0	0
102465837	0	0	0	0	0	0	0	0	0	0	0
5458	0	0.02045	0	0	0	0	0	0	0	0	0
83894	0.00821	0.7401	0.4314	0.2599	0.02488	0.09744	0.08984	0.01644	0.02507	0.07228	0.03247
105377474	0	0	0	0	0	0	0	0	0	0	0
105377473	0.006163	0.1069	0.02802	0.09757	0.03113	0.01829	0.006131	0.00617	0.003137	0.01206	0
105377475	0	0	0	0	0	0	0	0	0	0.07008	0
105377476	0.02385	0	0	0.02436	0	0	0	0	0.02428	0	0.02359
100313938	0	0	0	0	0	0	0	0	0	0	0
1909	0.6568	17.24	2.524	9.54	0.1596	1.858	1.939	6.817	3.139	7.503	9.817
105377478	0.009749	0.0338	0	0.009957	0	0	0.004849	0.00488	0	0.004769	0.00482
105377477	0	0.01005	0	0	0	0	0	0.00508	0	0	0
55751	8.717	13.01	19.06	13.59	8.829	8.071	11.71	6.299	13.22	9.211	7.397
90826	2.008	4.381	4.882	3.172	2.452	2.138	2.785	2.396	3.54	3.035	2.407
79658	4.761	9.143	6.727	9.419	8.08	6.301	14.94	4.716	3.239	4.48	5.942
100616246	0	0	0	0	0	0	0	0.2927	0	0	0
4306	0.06884	3.121	4.454	2.774	0.23	0.7018	0.01844	0.0265	1.231	3.193	3.312
102724672	0	0.00739	0	0	0	0	0	0	0	0.007298	0
107986195	0.008149	0.07912	0.4858	0.02497	0.009878	0.02418	0	0	0.03484	0.1467	0.09832
105377483	0	0	0.005712	0	0	0	0	0	0	0.00553	0
105377481	0.06936	0.02114	0.002696	0.0218	0	0.005277	0	0	0	0.00261	0.005276
105377480	0	0	0	0	0	0	0	0	0	0	0
107986319	0	0	0	0	0	0	0	0	0	0	0.04561
101927849	0	0.03402	0.0347	0	0.008672	0	0	0	0	0.0168	0.03396
107986320	0	0	0	0	0	0	0	0	0	0	0
285423	0	0	0	0	0	0	0.0259	0	0	0	0
105377479	0	0	0	0	0	0	0	0	0	0	0
166614	0.2804	0.8106	0.7803	0.3521	0.7755	0.2364	0.5167	0.3037	0.9732	0.8095	1.1
987	2.949	9.301	3.51	3.541	5.466	4.912	7.724	4.646	6.45	6.403	8.666
729558	0	0	0	0	0	0	0	0	0	0	0
10586	0	0.008428	0	0	0	0	0	0	0	0	0.008412
6189	292.4	731.3	668.6	638.8	436.6	443.6	805.1	328.7	520.2	481.2	437.9
114655	0.2884	0.5715	0	0.5892	0.8741	0	0.2869	0.2888	0.2936	0	0
8944	6.323	6.924	5.044	11.22	5.043	10.86	6.622	3.665	9.146	4.558	5.595
152503	6.33	7.013	13.47	7.521	3.431	5.187	12.5	3.281	7.756	5.293	8.294
107986196	1.191	1.797	2.394	1.41	0.9436	1.259	2.626	1.003	1.612	1.152	1.566
105377485	0.04985	0.07407	0.05037	0.1527	0.02518	0.0986	0.09917	0.02495	0.05073	0.02438	0.02465
345062	0	0.02487	0	0	0	0	0	0.008378	0	0	0
105377486	0.008039	0.3584	0	0.156	0.1056	0.1908	0.3039	0.1368	0.3109	0.08651	0.1828
729830	0.1988	1.237	0.2799	0.8038	0.3819	0.9203	2.868	0.7031	2.997	1.186	1.476
5188	6.086	15.18	7.149	7.958	9.318	6.899	7.408	8.109	9.509	7.764	7.517
107986197	0.02917	0.06743	0.05894	0.06455	0.01964	0.04808	0.0677	0.073	0.1039	0.04756	0.0625
105377488	0	0	0.016	0	0	0	0	0	0	0	0
102724700	0	0	0	0	0	0	0	0	0	0	0
100505685	0	0	0	0	0	0	0	0	0	0	0
100996286	0	0.0388	0.07915	0.05334	0.01319	0	0.03896	0	0	0.01277	0
105377490	0.01623	0.01608	0.0164	0	0	0.04815	0	0	0	0	0
105377489	0	0	0	0	0	0	0	0	0	0	0
105377492	0.03339	0.03781	0.05784	0.0341	0.02891	0.02359	0.01898	0	0.00971	0.03733	0.009434
55294	1.199	2.125	2.751	2.073	1.67	1.932	1.885	2.144	3.417	2.834	2.393
102191832	1.111	2.143	2.54	1.612	1.831	1.561	1.629	1.58	3.154	2.459	2.428
100422896	0	0	0	0	0	0	0	0	0	0	0
54553	0.7211	1.422	0.5902	1.495	0.4006	0.4065	0.373	0.6569	1.057	0.4867	0.5277
100616193	0.4861	1.204	0.7368	0.993	0.4911	0.4808	0.2418	0.9733	0.9896	0.2378	0.2404
201799	0.05673	0.4926	1.054	2.079	1.687	3.948	0.5627	1.757	0.253	0.6284	0.0495
105377495	0.03248	0	0.06564	0.06635	0.03281	0.3534	0.03231	0.03252	0	0	0
201798	0.04713	0.4136	0.415	0.2613	0.17	0.5727	0.2947	0.1146	0.5619	0.1713	0.09321
27236	3.554	6.754	7.522	6.213	4.451	4.917	4.343	4.139	4.57	5.47	4.892
729870	0.01925	0	0.175	0	0	0.05711	0.3638	0.09634	0.4897	0.2824	0
85462	0.08479	0.2375	1.728	0.04181	0.3101	0.3239	1.579	0.6469	12.81	3.547	0.1388
23321	2.523	4.343	2.952	4.112	3.632	1.85	4.73	2.168	6.947	5.41	2.825
105377496	0	0.01104	0.01126	0	0.01126	0	0	0.02231	0.01134	0	0
303	2.706	4.005	3.743	2.566	4.393	5.289	4.407	2.58	5.755	8.856	3.998
84057	4.256	9.413	3.794	3.087	6.86	5.188	3.816	3.46	2.097	2.374	5.348
23240	2.749	4.632	4.248	3.45	1.826	2.733	3.967	1.628	1.481	1.932	2.029
105377498	0	0	0	0	0	0	0	0	0	0	0
100419170	0.04981	0.0141	0.00719	0.1018	0	0	0.01416	0.007124	0	0.04177	0.01407
7097	0.6048	0.5424	2.174	3.053	0.4374	0.4509	1.509	0.08027	0.4337	0.8606	0.6026
285533	0.4736	0.3106	0.04044	0.1771	0.1415	0.132	1.354	0.1135	0.55	0.385	0.6399
105377499	0.03034	0.02004	0	0.01549	0.01022	0.015	0.1559	0.005062	0.03603	0.01979	0.05501
6423	0.867	0.07516	0.03285	0.05535	4.259	0.07504	0	0.1085	20.83	0.03181	0.02144
101927947	0	0.3032	2.828	0.2973	0.1433	0.0443	0.2154	0.007473	0.1444	0.2994	0.155
54798	0.009743	0.2813	0.8761	0.08103	0.05624	0.3882	0.03461	0.006967	0.08075	0.2628	0.117
5356	20.72	27.57	27.66	29.64	23.47	21.97	14.84	12.22	15.75	14.61	13.66
2244	0	0.005907	0.01205	0	0	0	0	0	0	0.01167	0
2243	0	0	0	0	0	0	0	0	0	0	0
2266	0.05741	0.009479	0.03867	0.0684	0	0	0	0	0	0	0
9227	0.4805	0.06104	0.1245	0.344	0.004149	0.06906	0.1062	0.004112	0.0418	0.3014	0.1381
105377500	0	0	0	0	0	0	0	0	0	0	0
166863	0.04218	0	0	0.02692	0.005326	0.01564	0.02622	0.005278	0	0.01032	0.03128
105377501	0	0	0	0	0	0	0	0	0	0	0
4887	0	0.1208	0	0	0	0	0	0	0.1467	0.02169	0.5154
107986321	0	0.07483	0	0.01543	0	0	0	0	0	0	0.3436
105377502	0	0	0	0	0	0	0	0	0	0	0
79884	2.978	3.414	3.878	5.281	1.731	2.445	4.032	3.898	5.032	4.885	4.631
102724776	1.975	2.052	1.509	1.919	0.9734	1.525	2.109	1.929	2.599	2.168	2.335
105377503	0	0	0	0	0	0	0	0	0.01219	0.01172	0.01185
105377505	0	0	0	0	0	0	0	0	0	0	0
105377504	0	0	0	0	0	0	0	0	0	0	0.008877
2982	0.1778	0.1223	0.002114	0.01709	0.002113	0.004139	0.004163	0.02304	0.6026	0.06754	0.1779
107984032	0	0	0	0	0	0	0	0	0	0	0
105377506	0	0	0	0	0	0	0	0	0	0	0
2983	0.8346	3.538	1.411	1.105	0.3525	0.7654	1.011	1.23	3.326	2.38	3.321
51802	0.02358	0	0.06354	0.01606	0.007941	0	0	0.007869	0.136	0.00769	0
105377507	0.01784	0.008838	0.08112	0.004556	0.03154	0	0.004437	0.00893	0.0681	0	0.008822
6999	0.4199	0.05043	1.016	0.013	0.8613	0	0.05064	0.1783	2.163	0.3361	0.1258
1519	4.404	10.61	13.33	14.89	2.349	2.403	3.892	6.214	25.49	20.5	15.08
102724785	0	0	0	0.03389	0	0	0	0	0	0	0
105377508	0	0.04777	0.01218	0.4125	0.1096	0.6915	0.01199	0.2474	0.04294	0.01769	0.07153
107986322	0	0	0	0	0	0	0	0	0	0	0
